Num_Acc;id_vehicule;catv;obs;obsm;choc;manv;motor;id_usager;place;catu;grav;sexe;an_nais;trajet;secu1;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;lat;long;catr;circ;nbv;vosp;prof;plan;surf;infra;situ;vma;day_of_week;gravity
202100000979;200 006;7;0;2;3;15;1;265 163;1;1;1;1;1964.0;0;1;27;12;2021;16;1;80;80724;2;1;1;3;49,8609200000;2,2398800000;4;2;2;0;1;1;2;0;1;50;0;Indemne
202100000983;199 998;7;0;2;1;1;1;265 154;1;1;1;1;2002.0;5;8;18;12;2021;14;1;77;77169;2;3;1;3;48,8076000000;2,6207300000;4;2;2;0;1;1;1;0;1;30;5;Indemne
202100000983;199 999;1;0;2;8;19;5;265 155;1;1;4;2;1965.0;5;8;18;12;2021;14;1;77;77169;2;3;1;3;48,8076000000;2,6207300000;4;2;2;0;1;1;1;0;1;30;5;Blessé léger
202100001005;199 967;1;0;2;1;1;5;265 107;1;1;3;1;1988.0;0;8;28;12;2021;19;5;53;53130;2;2;1;3;48,0653100000; -0,7549400000;4;2;2;0;2;1;1;0;1;50;1;Blessé hospitalisé
202100001005;199 968;7;0;2;7;19;1;265 108;1;1;1;2;1952.0;0;1;28;12;2021;19;5;53;53130;2;2;1;3;48,0653100000; -0,7549400000;4;2;2;0;2;1;1;0;1;50;1;Indemne
202100001019;199 943;7;0;2;1;1;1;265 077;1;1;1;1;1975.0;5;1;28;12;2021;12;1;35;35238;2;1;1;3;48,1032700000; -1,7113000000;4;2;2;0;1;1;1;0;1;50;1;Indemne
202100001019;199 944;1;0;2;4;9;5;265 078;1;1;4;1;1999.0;1;8;28;12;2021;12;1;35;35238;2;1;1;3;48,1032700000; -1,7113000000;4;2;2;0;1;1;1;0;1;50;1;Blessé léger
202100001048;199 889;7;0;2;1;0;1;265 000;1;1;1;2;1993.0;1;1;29;12;2021;07;2;02;02738;2;2;1;3;49,6537900000;3,2921100000;3;2;2;0;1;1;1;9;1;50;2;Indemne
202100001048;199 890;1;0;2;7;15;5;265 001;1;1;4;2;1993.0;0;2;29;12;2021;07;2;02;02738;2;2;1;3;49,6537900000;3,2921100000;3;2;2;0;1;1;1;9;1;50;2;Blessé léger
202100001063;199 863;7;0;2;2;1;1;264 965;1;1;1;1;2001.0;5;1;28;12;2021;19;5;75;75110;2;2;1;3;48,8813300000;2,3647220000;4;2;2;0;1;1;2;0;1;30;1;Indemne
202100001063;199 864;1;0;2;7;1;5;264 966;1;1;4;2;1982.0;9;8;28;12;2021;19;5;75;75110;2;2;1;3;48,8813300000;2,3647220000;4;2;2;0;1;1;2;0;1;30;1;Blessé léger
202100001100;199 801;1;0;0;1;21;5;264 873;1;1;4;2;1950.0;5;0;29;12;2021;11;1;80;80368;2;1;3;7;50,0885560000;1,5471790000;3;1;2;0;1;1;2;0;1;30;2;Blessé léger
202100001107;199 791;1;6;0;1;1;5;264 859;1;1;4;1;2001.0;1;0;30;12;2021;10;1;50;50619;2;3;2;6;49,6211820000; -1,3606580000;3;2;2;0;2;1;2;5;3;50;3;Blessé léger
202100001122;199 763;1;0;0;4;1;5;264 817;1;1;1;1;1976.0;5;0;30;12;2021;16;1;16;16232;1;1;1;2;45,6772440000;0,2658710000;3;2;2;0;1;1;1;0;1;80;3;Indemne
202100001122;199 764;1;0;2;1;1;5;264 818;1;1;3;1;2011.0;5;2;30;12;2021;16;1;16;16232;1;1;1;2;45,6772440000;0,2658710000;3;2;2;0;1;1;1;0;1;80;3;Blessé hospitalisé
202100001165;199 692;1;0;2;7;1;5;264 717;1;1;4;1;1988.0;9;2;27;12;2021;07;5;86;86157;1;6;2;3;46,5531250000;0,3999980000;2;1;3;0;1;1;2;9;1;50;0;Blessé léger
202100001165;199 693;7;0;2;1;9;1;264 718;1;1;1;1;1971.0;9;1;27;12;2021;07;5;86;86157;1;6;2;3;46,5531250000;0,3999980000;2;1;3;0;1;1;2;9;1;50;0;Indemne
202100001167;199 686;1;0;1;1;1;5;264 709;10;3;2;2;1939.0;5;0;24;11;2021;16;1;78;78646;2;1;1;6;48,7992650000;2,1407820000;3;2;2;0;1;1;1;0;1;50;2;Tué
202100001167;199 686;1;0;1;1;1;5;264 710;1;1;1;1;2003.0;1;2;24;11;2021;16;1;78;78646;2;1;1;6;48,7992650000;2,1407820000;3;2;2;0;1;1;1;0;1;50;2;Indemne
202100001178;199 668;7;0;2;3;1;1;264 683;1;1;1;1;1952.0;0;1;25;12;2021;16;1;66;66136;2;3;1;3;42,6963000000;2,8836000000;4;2;2;0;2;1;1;0;1;30;5;Indemne
202100001178;199 669;1;0;2;1;9;5;264 684;1;1;4;1;1972.0;0;8;25;12;2021;16;1;66;66136;2;3;1;3;42,6963000000;2,8836000000;4;2;2;0;2;1;1;0;1;30;5;Blessé léger
202100001181;199 663;1;0;2;8;1;5;264 678;1;1;4;1;1975.0;5;8;24;12;2021;17;2;60;60159;1;1;8;3;49,4028900000;2,8506100000;3;2;2;0;1;1;1;0;1;80;4;Blessé léger
202100001181;199 664;7;0;2;2;14;1;264 679;1;1;1;2;1984.0;5;1;24;12;2021;17;2;60;60159;1;1;8;3;49,4028900000;2,8506100000;3;2;2;0;1;1;1;0;1;80;4;Indemne
202100001241;199 550;7;0;9;3;15;1;264 520;1;1;1;2;1963.0;1;1;27;12;2021;17;5;91;91156;2;1;1;3;48,5505780000;2,2774480000;3;2;2;0;1;1;1;0;8;30;0;Indemne
202100001241;199 551;1;0;2;2;1;5;264 521;1;1;4;1;2009.0;5;0;27;12;2021;17;5;91;91156;2;1;1;3;48,5505780000;2,2774480000;3;2;2;0;1;1;1;0;8;30;0;Blessé léger
202100001242;199 548;7;0;2;7;1;1;264 518;1;1;1;2;1951.0;5;1;29;12;2021;14;1;13;13014;2;3;1;3;43,4812510000;5,1761360000;7;3;2;2;1;1;1;5;1;30;2;Indemne
202100001242;199 549;1;0;2;1;19;5;264 519;1;1;4;1;2004.0;9;0;29;12;2021;14;1;13;13014;2;3;1;3;43,4812510000;5,1761360000;7;3;2;2;1;1;1;5;1;30;2;Blessé léger
202100001280;199 471;1;0;2;7;9;5;264 409;1;1;4;1;1968.0;5;8;26;12;2021;18;5;73;73008;2;6;2;3;45,6994300000;5,9042800000;3;4;2;0;1;3;2;0;1;50;6;Blessé léger
202100001280;199 472;7;0;2;3;16;1;264 410;1;1;1;1;1999.0;5;1;26;12;2021;18;5;73;73008;2;6;2;3;45,6994300000;5,9042800000;3;4;2;0;1;3;2;0;1;50;6;Indemne
202100001293;199 453;7;0;2;6;1;1;264 387;1;1;1;1;1998.0;9;1;26;12;2021;20;5;75;75115;2;2;2;3;48,8467590000;2,2856470000;4;2;2;2;1;1;2;0;1;30;6;Indemne
202100001293;199 454;1;0;2;1;1;5;264 388;1;1;4;1;1998.0;1;8;26;12;2021;20;5;75;75115;2;2;2;3;48,8467590000;2,2856470000;4;2;2;2;1;1;2;0;1;30;6;Blessé léger
202100001330;199 381;1;0;2;3;0;5;264 283;1;1;3;2;1994.0;5;0;27;12;2021;11;1;987;98729;2;1;1;3; -17,4782950000; -149,7790520000;2;2;2;0;1;1;1;0;1;40;0;Blessé hospitalisé
202100001330;199 382;10;0;2;2;0;1;264 284;1;1;1;2;1990.0;5;1;27;12;2021;11;1;987;98729;2;1;1;3; -17,4782950000; -149,7790520000;2;2;2;0;1;1;1;0;1;40;0;Indemne
202100001331;199 379;7;0;2;6;23;1;264 280;1;1;1;2;1982.0;5;1;27;12;2021;10;1;987;98729;2;3;1;3; -17,4949440000; -149,7632750000;2;2;2;2;4;2;1;0;5;60;0;Indemne
202100001331;199 379;7;0;2;6;23;1;264 281;2;2;1;1;1974.0;5;1;27;12;2021;10;1;987;98729;2;3;1;3; -17,4949440000; -149,7632750000;2;2;2;2;4;2;1;0;5;60;0;Indemne
202100001331;199 380;1;0;2;1;1;5;264 282;1;1;3;2;1998.0;5;0;27;12;2021;10;1;987;98729;2;3;1;3; -17,4949440000; -149,7632750000;2;2;2;2;4;2;1;0;5;60;0;Blessé hospitalisé
202100001366;199 323;1;0;2;3;1;5;264 206;1;1;4;1;1963.0;0;8;23;12;2021;19;5;91;91103;2;9;1;3;48,6033200000;2,3064800000;4;2;2;1;1;1;1;0;5;50;3;Blessé léger
202100001366;199 324;7;0;9;3;15;1;264 207;1;1;1;1;1999.0;0;1;23;12;2021;19;5;91;91103;2;9;1;3;48,6033200000;2,3064800000;4;2;2;1;1;1;1;0;5;50;3;Indemne
202100001414;199 248;1;0;0;4;1;5;264 078;1;1;4;1;2002.0;1;0;27;12;2021;08;2;49;49323;1;6;1;2;47,4974300000; -0,4929900000;3;3;4;0;1;1;2;5;1;90;0;Blessé léger
202100001414;199 249;15;0;2;2;2;1;264 079;1;1;1;1;1984.0;4;1;27;12;2021;08;2;49;49323;1;6;1;2;47,4974300000; -0,4929900000;3;3;4;0;1;1;2;5;1;90;0;Indemne
202100001453;199 185;1;0;2;1;1;6;263 989;1;1;3;1;1967.0;5;2;23;12;2021;15;1;81;81033;2;4;1;1;44,0270500000;2,1286300000;3;2;2;0;4;3;2;0;1;30;3;Blessé hospitalisé
202100001453;199 186;7;0;9;2;15;1;263 990;2;2;1;2;1949.0;9;1;23;12;2021;15;1;81;81033;2;4;1;1;44,0270500000;2,1286300000;3;2;2;0;4;3;2;0;1;30;3;Indemne
202100001453;199 186;7;0;9;2;15;1;263 991;1;1;1;2;1973.0;4;1;23;12;2021;15;1;81;81033;2;4;1;1;44,0270500000;2,1286300000;3;2;2;0;4;3;2;0;1;30;3;Indemne
202100001466;199 165;7;0;2;2;20;1;263 965;1;1;1;1;1945.0;9;8;23;12;2021;11;1;49;49246;2;1;1;3;47,4453600000; -0,5268900000;4;2;2;0;1;1;1;0;1;50;3;Indemne
202100001466;199 166;1;0;2;1;1;5;263 966;1;1;3;1;2006.0;9;8;23;12;2021;11;1;49;49246;2;1;1;3;47,4453600000; -0,5268900000;4;2;2;0;1;1;1;0;1;50;3;Blessé hospitalisé
202100001521;199 077;1;0;5;1;1;5;263 850;1;1;3;1;1981.0;5;2;26;12;2021;10;1;65;65278;1;1;1;6;43,0452290000;0,3006430000;3;2;2;0;2;3;1;0;1;80;6;Blessé hospitalisé
202100001573;198 999;1;0;2;0;0;0;263 724;1;1;4;1;1956.0;0;8;23;12;2021;11;1;69;69383;2;1;1;3;45,7596800000;4,8495000000;4;1;1;2;1;1;1;0;5;30;3;Blessé léger
202100001573;199 000;1;0;9;7;26;6;263 725;1;1;1;1;1995.0;4;8;23;12;2021;11;1;69;69383;2;1;1;3;45,7596800000;4,8495000000;4;1;1;2;1;1;1;0;5;30;3;Indemne
202100001591;198 964;1;0;2;4;15;5;263 674;1;1;4;1;1966.0;1;2;23;12;2021;07;2;64;64140;2;1;1;3;43,5286800000; -1,4793900000;3;2;2;0;1;3;1;3;1;50;3;Blessé léger
202100001591;198 965;3;0;2;3;16;3;263 675;1;1;1;1;1981.0;1;1;23;12;2021;07;2;64;64140;2;1;1;3;43,5286800000; -1,4793900000;3;2;2;0;1;3;1;3;1;50;3;Indemne
202100001599;198 948;1;0;2;1;19;5;263 650;1;1;4;1;1997.0;5;2;23;12;2021;18;5;37;37261;2;1;1;3;47,3752429267;0,6789884716;4;2;2;0;2;1;1;2;1;50;3;Blessé léger
202100001599;198 949;7;0;2;1;1;1;263 651;1;1;1;1;1982.0;5;1;23;12;2021;18;5;37;37261;2;1;1;3;47,3752429267;0,6789884716;4;2;2;0;2;1;1;2;1;50;3;Indemne
202100001607;198 927;7;0;2;1;1;1;263 619;2;1;1;1;1995.0;5;1;23;12;2021;19;5;27;27229;2;3;1;3;49,0217166232;1,1816073151;4;2;2;0;1;1;1;0;1;50;3;Indemne
202100001607;198 928;1;0;2;1;1;5;263 620;1;1;4;1;1982.0;5;8;23;12;2021;19;5;27;27229;2;3;1;3;49,0217166232;1,1816073151;4;2;2;0;1;1;1;0;1;50;3;Blessé léger
202100001615;198 911;10;0;0;7;19;1;263 602;1;1;1;2;1980.0;9;1;22;12;2021;15;1;09;09225;2;1;1;3;43,1213900000;1,6212100000;4;2;2;0;1;1;1;0;1;30;2;Indemne
202100001615;198 912;1;0;2;1;1;5;263 603;1;1;4;1;2000.0;5;2;22;12;2021;15;1;09;09225;2;1;1;3;43,1213900000;1,6212100000;4;2;2;0;1;1;1;0;1;30;2;Blessé léger
202100001694;198 761;7;0;2;3;15;1;263 370;1;1;1;1;1998.0;1;1;22;12;2021;09;1;69;69387;2;2;1;3;45,7518314492;4,8469984531;4;1;1;2;1;1;1;0;5;50;2;Indemne
202100001694;198 762;1;0;2;1;1;0;263 371;1;1;4;1;1974.0;0;8;22;12;2021;09;1;69;69387;2;2;1;3;45,7518314492;4,8469984531;4;1;1;2;1;1;1;0;5;50;2;Blessé léger
202100001706;198 738;7;0;2;2;15;1;263 341;1;1;1;1;1998.0;5;1;22;12;2021;14;1;64;64129;2;1;1;3;43,2988800000; -0,3903700000;4;2;3;1;1;1;1;0;1;50;2;Indemne
202100001706;198 739;1;0;2;1;1;5;263 342;1;1;4;1;1992.0;5;2;22;12;2021;14;1;64;64129;2;1;1;3;43,2988800000; -0,3903700000;4;2;3;1;1;1;1;0;1;50;2;Blessé léger
202100001777;198 615;1;0;2;8;10;5;263 168;1;1;3;1;1945.0;5;2;23;12;2021;15;1;12;12177;1;1;1;3;44,3953390000;2,8348700000;3;2;2;0;1;1;1;0;1;80;3;Blessé hospitalisé
202100001777;198 616;7;0;2;7;17;1;263 169;1;1;1;1;1961.0;3;1;23;12;2021;15;1;12;12177;1;1;1;3;44,3953390000;2,8348700000;3;2;2;0;1;1;1;0;1;80;3;Indemne
202100001817;198 550;7;0;9;9;17;1;263 080;1;1;4;1;2003.0;1;1;22;12;2021;14;1;60;60367;1;1;9;3;49,2609850000;1,9090460000;3;2;2;0;1;3;7;0;1;80;2;Blessé léger
202100001817;198 551;1;0;2;4;1;5;263 081;1;1;4;1;1949.0;5;2;22;12;2021;14;1;60;60367;1;1;9;3;49,2609850000;1,9090460000;3;2;2;0;1;3;7;0;1;80;2;Blessé léger
202100001845;198 501;7;0;2;2;19;1;263 012;1;1;1;2;1967.0;4;1;21;12;2021;07;2;83;83137;2;2;1;3;43,1301200000;5,9479800000;4;2;2;0;2;1;1;0;1;50;1;Indemne
202100001845;198 502;1;0;2;1;1;5;263 013;1;1;4;1;1996.0;0;2;21;12;2021;07;2;83;83137;2;2;1;3;43,1301200000;5,9479800000;4;2;2;0;2;1;1;0;1;50;1;Blessé léger
202100001846;198 499;1;0;2;7;19;0;263 010;1;1;4;1;2004.0;0;8;18;12;2021;11;1;83;83141;2;9;1;1;43,4909840000;6,4971200000;4;2;2;0;2;1;1;0;5;30;5;Blessé léger
202100001846;198 500;7;0;9;1;26;1;263 011;1;1;1;2;1953.0;0;8;18;12;2021;11;1;83;83141;2;9;1;1;43,4909840000;6,4971200000;4;2;2;0;2;1;1;0;5;30;5;Indemne
202100001856;198 479;80;1;2;6;1;3;262 986;1;1;4;1;1994.0;0;0;21;12;2021;08;1;67;67482;2;1;1;3;48,5529900000;7,7395300000;4;2;2;0;1;1;1;0;1;50;1;Blessé léger
202100001856;198 480;7;0;2;1;1;1;262 987;1;1;1;2;1999.0;0;1;21;12;2021;08;1;67;67482;2;1;1;3;48,5529900000;7,7395300000;4;2;2;0;1;1;1;0;1;50;1;Indemne
202100001868;198 457;7;0;9;1;1;1;262 955;1;1;1;1;2002.0;0;1;21;12;2021;09;1;54;54482;2;3;1;3;48,7008100000;6,2019600000;4;2;2;0;1;1;1;0;1;50;1;Indemne
202100001868;198 458;1;0;2;8;15;5;262 956;1;1;4;2;1962.0;0;2;21;12;2021;09;1;54;54482;2;3;1;3;48,7008100000;6,2019600000;4;2;2;0;1;1;1;0;1;50;1;Blessé léger
202100001887;198 423;1;0;2;1;1;5;262 908;1;1;4;1;2001.0;5;2;21;12;2021;08;1;27;27229;2;9;1;3;49,0219300000;1,1706900000;4;2;1;0;1;1;1;0;1;50;1;Blessé léger
202100001887;198 424;7;0;2;8;1;1;262 909;1;1;1;1;1988.0;5;1;21;12;2021;08;1;27;27229;2;9;1;3;49,0219300000;1,1706900000;4;2;1;0;1;1;1;0;1;50;1;Indemne
202100001889;198 419;7;0;9;7;1;1;262 904;1;1;1;1;1941.0;5;1;16;12;2021;10;1;17;17306;2;2;1;3;45,6319600000; -1,0317800000;4;3;2;0;2;1;1;5;1;50;3;Indemne
202100001889;198 420;1;0;2;1;1;5;262 905;1;1;4;1;2001.0;5;8;16;12;2021;10;1;17;17306;2;2;1;3;45,6319600000; -1,0317800000;4;3;2;0;2;1;1;5;1;50;3;Blessé léger
202100001910;198 383;1;0;2;6;1;5;262 855;1;1;4;1;1988.0;1;8;21;12;2021;09;1;94;94046;2;2;1;3;48,8134500000;2,4436600000;4;2;1;0;1;1;1;0;1;50;1;Blessé léger
202100001910;198 384;7;0;9;1;1;2;262 856;1;1;1;1;1962.0;1;1;21;12;2021;09;1;94;94046;2;2;1;3;48,8134500000;2,4436600000;4;2;1;0;1;1;1;0;1;50;1;Indemne
202100001984;198 252;1;0;2;9;1;5;262 695;1;1;3;2;1998.0;4;2;21;12;2021;11;1;988;98818;2;3;1;3; -22,2240200000;166,4810400000;1;1;1;0;2;3;1;3;1;50;1;Blessé hospitalisé
202100001984;198 253;7;0;2;1;16;1;262 696;1;1;1;1;1976.0;3;1;21;12;2021;11;1;988;98818;2;3;1;3; -22,2240200000;166,4810400000;1;1;1;0;2;3;1;3;1;50;1;Indemne
202100001995;198 231;7;0;2;1;1;1;262 668;1;1;1;1;1950.0;0;8;20;12;2021;06;5;69;69286;2;1;2;3;45,8165000000;4,8926000000;4;2;3;2;1;1;2;0;1;50;0;Indemne
202100001995;198 232;1;0;2;8;15;5;262 669;1;1;4;1;1998.0;0;8;20;12;2021;06;5;69;69286;2;1;2;3;45,8165000000;4,8926000000;4;2;3;2;1;1;2;0;1;50;0;Blessé léger
202100002010;198 198;7;0;2;7;9;1;262 626;1;1;1;2;1977.0;5;1;20;12;2021;14;1;64;64102;2;1;1;2;43,4883000000; -1,4907600000;4;2;2;1;1;3;1;0;1;50;0;Indemne
202100002010;198 199;1;0;2;3;9;0;262 627;1;1;4;1;1973.0;0;2;20;12;2021;14;1;64;64102;2;1;1;2;43,4883000000; -1,4907600000;4;2;2;1;1;3;1;0;1;50;0;Blessé léger
202100002020;198 181;7;0;2;8;15;1;262 601;1;1;1;2;1960.0;5;1;17;12;2021;14;1;56;56121;2;2;1;3;47,7451100000; -3,3746300000;4;2;2;0;1;1;1;0;1;30;4;Indemne
202100002020;198 182;1;0;2;1;1;5;262 602;1;1;4;1;1992.0;4;8;17;12;2021;14;1;56;56121;2;2;1;3;47,7451100000; -3,3746300000;4;2;2;0;1;1;1;0;1;30;4;Blessé léger
202100002023;198 174;1;0;2;3;26;5;262 590;1;1;3;1;1949.0;0;0;18;12;2021;15;1;45;45068;2;1;1;1;48,0077700000;2,7200400000;4;2;2;0;1;1;1;0;1;50;5;Blessé hospitalisé
202100002023;198 175;7;0;2;3;2;1;262 591;1;1;1;2;1984.0;0;8;18;12;2021;15;1;45;45068;2;1;1;1;48,0077700000;2,7200400000;4;2;2;0;1;1;1;0;1;50;5;Indemne
202100002036;198 155;7;0;9;1;9;1;262 558;1;1;1;2;1973.0;0;1;18;12;2021;15;1;05;05061;2;6;1;2;44,5434200000;6,0649170000;3;2;2;0;1;2;1;9;1;50;5;Indemne
202100002036;198 156;80;0;2;4;1;3;262 559;1;1;4;1;1971.0;0;8;18;12;2021;15;1;05;05061;2;6;1;2;44,5434200000;6,0649170000;3;2;2;0;1;2;1;9;1;50;5;Blessé léger
202100002052;198 125;7;0;2;3;1;2;262 516;1;1;1;1;1986.0;4;1;19;12;2021;16;1;94;94002;2;2;1;3;48,7982500000;2,4207900000;3;2;8;0;1;1;1;2;1;50;6;Indemne
202100002052;198 126;1;0;2;1;1;5;262 517;1;1;4;1;1992.0;5;8;19;12;2021;16;1;94;94002;2;2;1;3;48,7982500000;2,4207900000;3;2;8;0;1;1;1;2;1;50;6;Blessé léger
202100002062;198 109;10;0;0;6;23;1;262 493;1;1;1;1;1972.0;4;1;22;12;2021;15;1;71;71498;1;1;1;2;46,6197110000;4,6818490000;3;2;2;0;2;4;1;0;1;80;2;Indemne
202100002062;198 110;1;1;0;1;1;5;262 494;1;1;3;1;1986.0;5;2;22;12;2021;15;1;71;71498;1;1;1;2;46,6197110000;4,6818490000;3;2;2;0;2;4;1;0;1;80;2;Blessé hospitalisé
202100002070;198 096;10;0;9;0;0;1;262 478;1;1;1;1;1971.0;0;1;21;12;2021;16;1;32;32107;2;1;1;6;43,9594050000;0,3677680000;3;2;2;0;1;1;1;0;1;50;1;Indemne
202100002070;198 097;1;0;9;1;2;5;262 479;1;1;3;1;1940.0;5;0;21;12;2021;16;1;32;32107;2;1;1;6;43,9594050000;0,3677680000;3;2;2;0;1;1;1;0;1;50;1;Blessé hospitalisé
202100002094;198 054;1;0;2;8;19;5;262 422;1;1;3;1;2010.0;5;0;21;12;2021;17;2;49;49292;1;2;1;1;47,3328680000; -0,6534130000;3;2;2;0;2;1;1;0;1;70;1;Blessé hospitalisé
202100002094;198 055;14;0;9;1;1;1;262 423;1;1;1;1;1963.0;5;1;21;12;2021;17;2;49;49292;1;2;1;1;47,3328680000; -0,6534130000;3;2;2;0;2;1;1;0;1;70;1;Indemne
202100002109;198 030;17;0;2;5;16;1;262 393;1;1;1;1;1981.0;4;1;22;12;2021;10;1;59;59212;2;3;1;3;50,6434090000;2,7298640000;3;2;2;1;1;1;1;5;1;50;2;Indemne
202100002109;198 031;80;0;2;3;1;3;262 394;1;1;3;2;1951.0;5;0;22;12;2021;10;1;59;59212;2;3;1;3;50,6434090000;2,7298640000;3;2;2;1;1;1;1;5;1;50;2;Blessé hospitalisé
202100002126;197 995;7;0;2;1;15;1;262 350;1;1;1;1;1973.0;5;1;19;12;2021;14;1;91;91312;2;3;8;3;48,7383660000;2,2339410000;4;2;1;0;3;1;1;0;1;50;6;Indemne
202100002126;197 996;1;0;2;7;1;5;262 351;1;1;3;2;1969.0;5;8;19;12;2021;14;1;91;91312;2;3;8;3;48,7383660000;2,2339410000;4;2;1;0;3;1;1;0;1;50;6;Blessé hospitalisé
202100002177;197 896;1;0;0;4;2;5;262 222;1;1;3;1;1961.0;5;2;21;12;2021;14;1;80;80205;1;1;1;2;50,0019820000;2,0349250000;3;2;2;0;2;1;1;0;1;80;1;Blessé hospitalisé
202100002177;197 897;10;0;9;2;2;1;262 223;1;1;1;1;1969.0;5;1;21;12;2021;14;1;80;80205;1;1;1;2;50,0019820000;2,0349250000;3;2;2;0;2;1;1;0;1;80;1;Indemne
202100002192;197 875;1;0;2;1;1;5;262 194;1;1;3;1;1966.0;5;2;21;12;2021;07;2;64;64213;2;2;1;1;43,3407780000; -1,4433610000;3;2;1;0;2;1;1;0;1;50;1;Blessé hospitalisé
202100002192;197 876;10;0;9;1;15;1;262 195;1;1;1;1;1942.0;4;1;21;12;2021;07;2;64;64213;2;2;1;1;43,3407780000; -1,4433610000;3;2;1;0;2;1;1;0;1;50;1;Indemne
202100002197;197 865;1;0;2;0;15;0;262 184;1;1;3;1;2008.0;5;0;20;12;2021;12;1;24;24189;1;2;1;3;44,8692950000;0,1862900000;3;2;2;0;2;1;1;0;1;70;0;Blessé hospitalisé
202100002197;197 866;7;0;9;2;17;1;262 185;1;1;1;2;1996.0;1;1;20;12;2021;12;1;24;24189;1;2;1;3;44,8692950000;0,1862900000;3;2;2;0;2;1;1;0;1;70;0;Indemne
202100002237;197 785;7;0;2;1;1;1;262 075;1;1;1;2;1998.0;0;1;18;12;2021;09;1;64;64445;2;9;1;3;43,3189763542; -0,3599672019;4;1;2;1;1;1;1;0;1;50;5;Indemne
202100002237;197 786;1;0;2;8;19;5;262 076;1;1;2;2;1929.0;0;8;18;12;2021;09;1;64;64445;2;9;1;3;43,3189763542; -0,3599672019;4;1;2;1;1;1;1;0;1;50;5;Tué
202100002251;197 760;32;0;2;1;26;1;262 041;1;1;1;1;1997.0;5;2;18;12;2021;19;5;31;31555;2;1;1;3;43,6186431033;1,4364563674;7;3;2;0;1;1;1;0;1;50;5;Indemne
202100002251;197 761;1;0;2;8;10;5;262 042;1;1;3;1;1993.0;5;8;18;12;2021;19;5;31;31555;2;1;1;3;43,6186431033;1,4364563674;7;3;2;0;1;1;1;0;1;50;5;Blessé hospitalisé
202100002293;197 688;1;0;2;3;1;6;261 942;1;1;4;1;2002.0;5;8;18;12;2021;11;1;92;92012;2;2;1;3;48,8314800000;2,2469400000;4;1;1;0;1;1;1;0;1;50;5;Blessé léger
202100002293;197 689;7;0;2;1;1;2;261 943;1;1;1;1;1981.0;5;1;18;12;2021;11;1;92;92012;2;2;1;3;48,8314800000;2,2469400000;4;1;1;0;1;1;1;0;1;50;5;Indemne
202100002362;197 559;80;0;2;8;25;3;261 761;1;1;4;2;1983.0;1;8;17;12;2021;15;1;69;69388;2;1;1;3;45,7281419100;4,8636804521;4;2;2;0;1;1;1;0;4;30;4;Blessé léger
202100002362;197 560;7;0;2;7;26;1;261 762;1;1;1;2;1992.0;5;1;17;12;2021;15;1;69;69388;2;1;1;3;45,7281419100;4,8636804521;4;2;2;0;1;1;1;0;4;30;4;Indemne
202100002368;197 550;7;0;2;2;3;1;261 749;1;1;1;1;1987.0;5;1;17;12;2021;09;1;69;69385;2;1;1;3;45,7611500000;4,8285600000;4;1;3;1;2;1;1;0;5;50;4;Indemne
202100002368;197 551;1;0;2;1;1;5;261 750;1;1;4;1;2005.0;2;8;17;12;2021;09;1;69;69385;2;1;1;3;45,7611500000;4,8285600000;4;1;3;1;2;1;1;0;5;50;4;Blessé léger
202100002379;197 529;1;0;2;1;1;5;261 720;1;1;4;1;2006.0;0;8;17;12;2021;12;1;91;91223;2;2;1;1;48,4332800000;2,1552400000;4;2;2;0;1;1;1;5;1;50;4;Blessé léger
202100002379;197 530;7;0;2;1;15;1;261 721;1;1;1;2;1968.0;0;1;17;12;2021;12;1;91;91223;2;2;1;1;48,4332800000;2,1552400000;4;2;2;0;1;1;1;5;1;50;4;Indemne
202100002397;197 494;1;0;0;0;1;5;261 674;1;1;4;2;1956.0;5;2;17;12;2021;09;1;64;64102;2;1;8;7;43,4849900000; -1,4592600000;4;2;3;1;1;1;2;0;5;50;4;Blessé léger
202100002405;197 480;7;0;9;3;1;1;261 650;1;1;1;1;1951.0;0;1;17;10;2021;19;3;57;57487;1;1;1;3;49,0996700000;6,1162800000;7;3;4;0;1;1;1;0;1;70;6;Indemne
202100002405;197 481;1;0;2;7;1;5;261 651;1;1;4;1;1966.0;0;2;17;10;2021;19;3;57;57487;1;1;1;3;49,0996700000;6,1162800000;7;3;4;0;1;1;1;0;1;70;6;Blessé léger
202100002463;197 370;1;0;2;6;11;5;261 505;1;1;4;2;1971.0;1;8;17;12;2021;11;1;75;75113;2;7;1;2;48,8318870000;2,3558490000;4;2;2;0;1;1;1;0;1;50;4;Blessé léger
202100002463;197 371;7;0;2;2;1;1;261 506;1;1;1;1;1946.0;5;1;17;12;2021;11;1;75;75113;2;7;1;2;48,8318870000;2,3558490000;4;2;2;0;1;1;1;0;1;50;4;Indemne
202100002476;197 343;43;0;2;1;1;1;261 472;1;1;1;1;1975.0;1;2;17;12;2021;06;5;94;94002;2;4;1;3;48,7785500000;2,4172500000;3;2;3;1;1;1;1;0;1;50;4;Indemne
202100002476;197 344;1;0;2;1;2;5;261 473;1;1;4;1;1975.0;1;2;17;12;2021;06;5;94;94002;2;4;1;3;48,7785500000;2,4172500000;3;2;3;1;1;1;1;0;1;50;4;Blessé léger
