Num_Acc;id_vehicule;num_veh;catv;obs;obsm;choc;manv;motor;id_usager;place;catu;grav;sexe;an_nais;trajet;secu1;secu2;secu3;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;lat;long;catr;circ;nbv;vosp;prof;plan;larrout;surf;infra;situ;vma;gravity;day_of_week
202300000520;155 679 632;C01;1;0;2;1;0;5;203 849 950;1;1;4;1;1965.0;5;8;0;-1;24;9;2023;19:15;1;91;91645;2;3;1;5;48.7416;2.25426;4;2;0;1;1;1; -1;1;0;5;50;Blessé léger;6
202300000520;155 679 632;C01;1;0;2;1;0;5;203 849 950;1;1;4;1;1965.0;5;8;0;-1;24;9;2023;19:15;1;91;91645;2;3;1;5;48.7416;2.25426;4;2;1;0;1;1; -1;1;0;1;50;Blessé léger;6
202300000524;155 679 622;A01;50;0;2;1;1;3;203 849 937;1;1;1;1;2000.0;5;8;0;-1;26;10;2023;08:35;1;67;67482;2;3;2;3;48.58457;7.7408;4;3;4;1;1;1; -1;2;0;5;30;Indemne;3
202300000524;155 679 622;A01;50;0;2;1;1;3;203 849 937;1;1;1;1;2000.0;5;8;0;-1;26;10;2023;08:35;1;67;67482;2;3;2;3;48.58457;7.7408;4;3;4;0;1;1; -1;2;2;5;30;Indemne;3
202300000524;155 679 624;B01;1;0;2;3;19;5;203 849 939;1;1;4;2;1979.0;1;8;8;-1;26;10;2023;08:35;1;67;67482;2;3;2;3;48.58457;7.7408;4;3;4;1;1;1; -1;2;0;5;30;Blessé léger;3
202300000524;155 679 624;B01;1;0;2;3;19;5;203 849 939;1;1;4;2;1979.0;1;8;8;-1;26;10;2023;08:35;1;67;67482;2;3;2;3;48.58457;7.7408;4;3;4;0;1;1; -1;2;2;5;30;Blessé léger;3
202300000526;155 679 618;B01;7;0;2;3;1;2;203 849 933;1;1;1;1;1956.0;5;1;8;-1;25;10;2023;22:55;5;67;67482;2;3;8;3;48.57443;7.76711;4;3;8;1;1;1; -1;2;5;1;50;Indemne;2
202300000526;155 679 618;B01;7;0;2;3;1;2;203 849 933;1;1;1;1;1956.0;5;1;8;-1;25;10;2023;22:55;5;67;67482;2;3;8;3;48.57443;7.76711;4;3;8;1;2;1; -1;2;5;5;50;Indemne;2
202300000526;155 679 620;A01;1;0;2;2;19;5;203 849 935;1;1;4;1;2004.0;5;8;8;-1;25;10;2023;22:55;5;67;67482;2;3;8;3;48.57443;7.76711;4;3;8;1;1;1; -1;2;5;1;50;Blessé léger;2
202300000526;155 679 620;A01;1;0;2;2;19;5;203 849 935;1;1;4;1;2004.0;5;8;8;-1;25;10;2023;22:55;5;67;67482;2;3;8;3;48.57443;7.76711;4;3;8;1;2;1; -1;2;5;5;50;Blessé léger;2
202300000528;155 679 614;A01;7;0;2;2;16;1;203 849 928;1;1;1;2;1943.0;5;1;8;-1;24;10;2023;09:20;1;67;67482;2;3;2;3;48.59221;7.74401;4;1;4;1;1;3; -1;2;5;1;50;Indemne;1
202300000528;155 679 614;A01;7;0;2;2;16;1;203 849 928;1;1;1;2;1943.0;5;1;8;-1;24;10;2023;09:20;1;67;67482;2;3;2;3;48.59221;7.74401;4;3;4;0;1;3; -1;2;5;1;50;Indemne;1
202300000528;155 679 616;B01;1;0;2;1;19;5;203 849 931;1;1;4;2;1992.0;5;8;8;-1;24;10;2023;09:20;1;67;67482;2;3;2;3;48.59221;7.74401;4;1;4;1;1;3; -1;2;5;1;50;Blessé léger;1
202300000528;155 679 616;B01;1;0;2;1;19;5;203 849 931;1;1;4;2;1992.0;5;8;8;-1;24;10;2023;09:20;1;67;67482;2;3;2;3;48.59221;7.74401;4;3;4;0;1;3; -1;2;5;1;50;Blessé léger;1
202300000531;155 679 608;A01;7;0;2;3;1;1;203 849 922;1;1;1;1;1947.0;0;1;0;-1;24;9;2023;16:50;1;78;78650;2;2;1;3;48.905136;2.130817;4;2;2;0;1;1; -1;1;0;1;50;Indemne;6
202300000531;155 679 608;A01;7;0;2;3;1;1;203 849 922;1;1;1;1;1947.0;0;1;0;-1;24;9;2023;16:50;1;78;78650;2;2;1;3;48.905136;2.130817;4;-1;2;0;1;1; -1;1;0;1;50;Indemne;6
202300000531;155 679 610;B01;1;0;2;8;1;5;203 849 924;1;1;4;1;1980.0;9;8;0;-1;24;9;2023;16:50;1;78;78650;2;2;1;3;48.905136;2.130817;4;2;2;0;1;1; -1;1;0;1;50;Blessé léger;6
202300000531;155 679 610;B01;1;0;2;8;1;5;203 849 924;1;1;4;1;1980.0;9;8;0;-1;24;9;2023;16:50;1;78;78650;2;2;1;3;48.905136;2.130817;4;-1;2;0;1;1; -1;1;0;1;50;Blessé léger;6
202300000537;155 679 596;B01;1;0;2;1;1;5;203 849 897;1;1;4;2;1992.0;0;2;0;-1;26;10;2023;09:05;1;59;59378;2;1;3;3;50.66497;3.10372;4;1;2;0;1;1; -1;2;0;1;50;Blessé léger;3
202300000537;155 679 597;A01;7;0;2;2;16;1;203 849 898;1;1;1;2;1983.0;5;1;0;-1;26;10;2023;09:05;1;59;59378;2;1;3;3;50.66497;3.10372;4;1;2;0;1;1; -1;2;0;1;50;Indemne;3
202300000537;155 679 597;A01;7;0;2;2;16;1;203 849 899;2;2;1;2;2010.0;5;1;0;-1;26;10;2023;09:05;1;59;59378;2;1;3;3;50.66497;3.10372;4;1;2;0;1;1; -1;2;0;1;50;Indemne;3
202300000537;155 679 597;A01;7;0;2;2;16;1;203 849 900;3;2;1;2;2012.0;5;1;0;-1;26;10;2023;09:05;1;59;59378;2;1;3;3;50.66497;3.10372;4;1;2;0;1;1; -1;2;0;1;50;Indemne;3
202300000541;155 679 591;A01;1;0;1;1;1;5;203 849 888;1;1;1;1;1996.0;5;8;0;-1;25;10;2023;11:17;1;56;56121;2;1;1;6;47.76949;-3.4033;4;2;2;1;1;1; -1;2;-1;5;20;Indemne;2
202300000541;155 679 591;A01;1;0;1;1;1;5;203 849 890;10;3;4;1;2007.0;2;0;-1;-1;25;10;2023;11:17;1;56;56121;2;1;1;6;47.76949;-3.4033;4;2;2;1;1;1; -1;2;-1;5;20;Blessé léger;2
202300000545;155 679 585;B01;1;0;2;8;19;5;203 849 882;1;1;4;2;1993.0;0;8;0;-1;25;9;2023;08:00;1;71;71076;2;1;1;1;46.78139;4.85986;4;2;2;0;1;1; -1;1;0;1;50;Blessé léger;0
202300000545;155 679 586;A01;10;0;2;1;1;1;203 849 884;1;1;1;2;1968.0;0;8;0;-1;25;9;2023;08:00;1;71;71076;2;1;1;1;46.78139;4.85986;4;2;2;0;1;1; -1;1;0;1;50;Indemne;0
202300000567;155 679 551;A01;40;0;2;1;24;-1;203 849 831;1;1;1;1;1966.0;4;0;-1;-1;20;10;2023;18:05;1;38;38421;2;8;3;3;45.1922;5.7643;9;2;0;3;1;1; -1;2;4;6;30;Indemne;4
202300000567;155 679 552;B01;1;0;4;8;18;5;203 849 832;1;1;3;2;1999.0;0;0;-1;-1;20;10;2023;18:05;1;38;38421;2;8;3;3;45.1922;5.7643;9;2;0;3;1;1; -1;2;4;6;30;Blessé hospitalisé;4
202300000570;155 679 544;A01;7;0;2;1;15;1;203 849 823;1;1;1;1;1966.0;1;1;0;-1;25;9;2023;19:20;1;59;59328;2;4;1;1;50.648;3.045;4;2;3;0;1;1; -1;1;0;5;50;Indemne;0
202300000570;155 679 544;A01;7;0;2;1;15;1;203 849 823;1;1;1;1;1966.0;1;1;0;-1;25;9;2023;19:20;1;59;59328;2;4;1;1;50.648;3.045;4;2;3;2;1;1; -1;1;0;5;30;Indemne;0
202300000570;155 679 546;B01;1;0;2;1;0;5;203 849 825;1;1;4;1;1971.0;0;0;0;-1;25;9;2023;19:20;1;59;59328;2;4;1;1;50.648;3.045;4;2;3;0;1;1; -1;1;0;5;50;Blessé léger;0
202300000570;155 679 546;B01;1;0;2;1;0;5;203 849 825;1;1;4;1;1971.0;0;0;0;-1;25;9;2023;19:20;1;59;59328;2;4;1;1;50.648;3.045;4;2;3;2;1;1; -1;1;0;5;30;Blessé léger;0
202300000574;155 679 536;A01;80;0;2;1;13;3;203 849 814;1;1;4;1;1991.0;0;0;-1;-1;26;10;2023;20:20;5;33;33281;2;1;3;1;44.82081;-0.63521;4;2;2;1;1;1; -1;2;-1;5;30;Blessé léger;3
202300000574;155 679 537;B01;80;0;2;1;21;3;203 849 815;1;1;4;1;1964.0;0;0;-1;-1;26;10;2023;20:20;5;33;33281;2;1;3;1;44.82081;-0.63521;4;2;2;1;1;1; -1;2;-1;5;30;Blessé léger;3
202300000584;155 679 514;A01;7;0;2;1;1;1;203 849 787;1;1;1;1;1950.0;5;1;0;-1;23;9;2023;19:20;1;49;49099;2;3;7;5;47.06726;-0.88742;4;2;2;0;1;1; -1;1;0;1;50;Indemne;5
202300000584;155 679 514;A01;7;0;2;1;1;1;203 849 787;1;1;1;1;1950.0;5;1;0;-1;23;9;2023;19:20;1;49;49099;2;3;7;5;47.06726;-0.88742;4;-1;1;0;1;1; -1;1;0;1;50;Indemne;5
202300000584;155 679 516;C01;1;0;2;7;19;5;203 849 790;1;1;4;2;2015.0;5;2;0;-1;23;9;2023;19:20;1;49;49099;2;3;7;5;47.06726;-0.88742;4;2;2;0;1;1; -1;1;0;1;50;Blessé léger;5
202300000584;155 679 516;C01;1;0;2;7;19;5;203 849 790;1;1;4;2;2015.0;5;2;0;-1;23;9;2023;19:20;1;49;49099;2;3;7;5;47.06726;-0.88742;4;-1;1;0;1;1; -1;1;0;1;50;Blessé léger;5
202300000584;155 679 517;B01;1;0;2;7;19;5;203 849 791;1;1;3;1;1981.0;5;8;0;-1;23;9;2023;19:20;1;49;49099;2;3;7;5;47.06726;-0.88742;4;2;2;0;1;1; -1;1;0;1;50;Blessé hospitalisé;5
202300000584;155 679 517;B01;1;0;2;7;19;5;203 849 791;1;1;3;1;1981.0;5;8;0;-1;23;9;2023;19:20;1;49;49099;2;3;7;5;47.06726;-0.88742;4;-1;1;0;1;1; -1;1;0;1;50;Blessé hospitalisé;5
202300000586;155 679 513;A01;1;0;0;0;1;5;203 849 786;1;1;4;2;1965.0;1;8;0;-1;25;9;2023;13:50;1;49;49007;2;1;1;7;47.47;-0.55;4;2;2;0;1;1; -1;1;-1;1;30;Blessé léger;0
202300000593;155 679 497;A01;80;12;0;2;0;3;203 849 764;1;1;4;1;1948.0;3;8;0;-1;25;9;2023;16:45;1;37;37261;2;1;1;6;47.39374;0.68755;4;-1;0;3;2;1; -1;1;9;6;20;Blessé léger;0
202300000595;155 679 495;A01;33;0;2;3;15;1;203 849 762;1;1;1;1;1968.0;0;2;8;-1;21;9;2023;18:50;1;34;34301;2;1;1;3;43.409963;3.675553;3;2;2;0;2;1;5,5;1;0;1;20;Indemne;3
202300000595;155 679 496;B01;1;0;2;1;17;5;203 849 763;1;1;3;1;2006.0;0;8;0;-1;21;9;2023;18:50;1;34;34301;2;1;1;3;43.409963;3.675553;3;2;2;0;2;1;5,5;1;0;1;20;Blessé hospitalisé;3
202300000606;155 679 475;A01;17;0;2;4;26;1;203 849 740;1;1;1;1;1945.0;4;1;4;-1;25;10;2023;08:20;2;10;10387;2;1;2;2;48.30808;4.06305;4;2;2;0;1;1; -1;2;0;1;50;Indemne;2
202300000606;155 679 476;B01;1;0;2;1;1;5;203 849 741;1;1;3;1;1994.0;1;8;0;-1;25;10;2023;08:20;2;10;10387;2;1;2;2;48.30808;4.06305;4;2;2;0;1;1; -1;2;0;1;50;Blessé hospitalisé;2
202300000607;155 679 473;A01;7;0;2;2;9;1;203 849 738;1;1;1;1;1970.0;1;1;0;-1;25;9;2023;20:55;5;25;25056;2;3;1;3;47.23739;5.98837;4;2;2;0;1;1; -1;1;0;5;50;Indemne;0
202300000607;155 679 473;A01;7;0;2;2;9;1;203 849 738;1;1;1;1;1970.0;1;1;0;-1;25;9;2023;20:55;5;25;25056;2;3;1;3;47.23739;5.98837;4;2;2;2;1;1; -1;1;0;5;50;Indemne;0
202300000607;155 679 474;B01;1;0;2;6;1;5;203 849 739;1;1;4;1;1999.0;0;8;0;-1;25;9;2023;20:55;5;25;25056;2;3;1;3;47.23739;5.98837;4;2;2;0;1;1; -1;1;0;5;50;Blessé léger;0
202300000607;155 679 474;B01;1;0;2;6;1;5;203 849 739;1;1;4;1;1999.0;0;8;0;-1;25;9;2023;20:55;5;25;25056;2;3;1;3;47.23739;5.98837;4;2;2;2;1;1; -1;1;0;5;50;Blessé léger;0
202300000614;155 679 463;B01;1;0;2;1;1;5;203 849 724;1;1;4;1;1958.0;5;2;8;-1;2;10;2023;17:45;1;05;05061;2;2;1;1;44.54929;6.06357;4;2;1;0;1;1; -1;1;0;1;50;Blessé léger;0
202300000614;155 679 463;B01;1;0;2;1;1;5;203 849 724;1;1;4;1;1958.0;5;2;8;-1;2;10;2023;17:45;1;05;05061;2;2;1;1;44.54929;6.06357;4;2;2;0;1;1; -1;1;0;1;50;Blessé léger;0
202300000620;155 679 451;A01;7;0;2;2;16;3;203 849 712;1;1;1;1;1959.0;4;1;0;-1;24;9;2023;12:19;1;75;75110;2;4;1;3;48.879578;2.353311;4;1;1;0;1;1; -1;1;0;1;30;Indemne;6
202300000620;155 679 451;A01;7;0;2;2;16;3;203 849 712;1;1;1;1;1959.0;4;1;0;-1;24;9;2023;12:19;1;75;75110;2;4;1;3;48.879578;2.353311;4;1;1;1;1;1; -1;1;0;1;30;Indemne;6
202300000620;155 679 452;B01;80;0;2;1;1;3;203 849 713;1;1;3;1;1971.0;9;8;0;-1;24;9;2023;12:19;1;75;75110;2;4;1;3;48.879578;2.353311;4;1;1;0;1;1; -1;1;0;1;30;Blessé hospitalisé;6
202300000620;155 679 452;B01;80;0;2;1;1;3;203 849 713;1;1;3;1;1971.0;9;8;0;-1;24;9;2023;12:19;1;75;75110;2;4;1;3;48.879578;2.353311;4;1;1;1;1;1; -1;1;0;1;30;Blessé hospitalisé;6
202300000622;155 679 448;B01;1;0;2;1;1;5;203 849 708;1;1;4;1;1964.0;5;2;8;-1;25;9;2023;00:50;5;75;75109;2;5;1;1;48.877915;2.326937;4;1;2;1;2;1; -1;1;0;1;30;Blessé léger;0
202300000622;155 679 448;B01;1;0;2;1;1;5;203 849 708;1;1;4;1;1964.0;5;2;8;-1;25;9;2023;00:50;5;75;75109;2;5;1;1;48.877915;2.326937;4;1;1;0;1;1; -1;1;0;1;30;Blessé léger;0
202300000622;155 679 449;A01;7;0;2;1;15;1;203 849 709;1;1;1;1;1998.0;5;1;0;-1;25;9;2023;00:50;5;75;75109;2;5;1;1;48.877915;2.326937;4;1;2;1;2;1; -1;1;0;1;30;Indemne;0
202300000622;155 679 449;A01;7;0;2;1;15;1;203 849 709;1;1;1;1;1998.0;5;1;0;-1;25;9;2023;00:50;5;75;75109;2;5;1;1;48.877915;2.326937;4;1;1;0;1;1; -1;1;0;1;30;Indemne;0
202300000623;155 679 446;A01;10;0;2;5;1;1;203 849 706;1;1;1;1;1992.0;4;1;0;-1;25;10;2023;08:46;1;75;75111;2;3;2;3;48.860679;2.375304;4;2;5;1;1;1; -1;2;0;1;30;Indemne;2
202300000623;155 679 446;A01;10;0;2;5;1;1;203 849 706;1;1;1;1;1992.0;4;1;0;-1;25;10;2023;08:46;1;75;75111;2;3;2;3;48.860679;2.375304;4;1;2;2;1;1; -1;2;0;1;30;Indemne;2
202300000623;155 679 447;B01;80;0;2;8;1;3;203 849 707;1;1;3;1;1974.0;9;2;0;-1;25;10;2023;08:46;1;75;75111;2;3;2;3;48.860679;2.375304;4;2;5;1;1;1; -1;2;0;1;30;Blessé hospitalisé;2
202300000623;155 679 447;B01;80;0;2;8;1;3;203 849 707;1;1;3;1;1974.0;9;2;0;-1;25;10;2023;08:46;1;75;75111;2;3;2;3;48.860679;2.375304;4;1;2;2;1;1; -1;2;0;1;30;Blessé hospitalisé;2
202300000625;155 679 443;A01;32;0;2;1;1;1;203 849 701;1;1;1;1;2001.0;1;8;6;-1;26;10;2023;20:40;5;75;75118;2;2;3;3;48.897731;2.329031;4;2;4;0;1;1; -1;2;0;1;30;Indemne;3
202300000625;155 679 443;A01;32;0;2;1;1;1;203 849 701;1;1;1;1;2001.0;1;8;6;-1;26;10;2023;20:40;5;75;75118;2;2;3;3;48.897731;2.329031;4;2;4;0;1;1; -1;2;0;1;30;Indemne;3
202300000625;155 679 444;B01;1;8;2;8;1;5;203 849 703;1;1;4;1;2005.0;5;8;0;-1;26;10;2023;20:40;5;75;75118;2;2;3;3;48.897731;2.329031;4;2;4;0;1;1; -1;2;0;1;30;Blessé léger;3
202300000625;155 679 444;B01;1;8;2;8;1;5;203 849 703;1;1;4;1;2005.0;5;8;0;-1;26;10;2023;20:40;5;75;75118;2;2;3;3;48.897731;2.329031;4;2;4;0;1;1; -1;2;0;1;30;Blessé léger;3
202300000626;155 679 441;B01;1;0;2;7;1;5;203 849 700;1;1;4;1;1988.0;1;2;0;-1;25;9;2023;19:00;1;75;75107;2;3;1;3;48.86259042;2.31902486;4;2; -1;-1;1;1; -1;1;0;1;30;Blessé léger;0
202300000626;155 679 441;B01;1;0;2;7;1;5;203 849 700;1;1;4;1;1988.0;1;2;0;-1;25;9;2023;19:00;1;75;75107;2;3;1;3;48.86259042;2.31902486;4;2;4;1;1;1; -1;1;9;1;30;Blessé léger;0
202300000626;155 679 442;A01;43;0;2;8;15;1;203 849 702;1;1;1;1;1988.0;1;2;6;-1;25;9;2023;19:00;1;75;75107;2;3;1;3;48.86259042;2.31902486;4;2; -1;-1;1;1; -1;1;0;1;30;Indemne;0
202300000626;155 679 442;A01;43;0;2;8;15;1;203 849 702;1;1;1;1;1988.0;1;2;6;-1;25;9;2023;19:00;1;75;75107;2;3;1;3;48.86259042;2.31902486;4;2;4;1;1;1; -1;1;9;1;30;Indemne;0
202300000627;155 679 438;A01;1;0;2;7;17;5;203 849 697;1;1;1;1;1967.0;1;2;8;-1;26;10;2023;19:00;5;75;75116;2;1;2;3;48.848567;2.276053;4;2;2;1;1;1; -1;2;0;5;50;Indemne;3
202300000627;155 679 440;B01;50;0;2;8;13;3;203 849 699;1;1;4;2;1968.0;1;2;0;-1;26;10;2023;19:00;5;75;75116;2;1;2;3;48.848567;2.276053;4;2;2;1;1;1; -1;2;0;5;50;Blessé léger;3
202300000628;155 679 437;B01;1;0;2;1;1;5;203 849 696;1;1;4;1;2005.0;5;2;0;-1;25;9;2023;07:30;1;75;75104;2;2;1;3;48.854341;2.344906;4;1;4;1;1;1; -1;1;0;1;30;Blessé léger;0
202300000628;155 679 437;B01;1;0;2;1;1;5;203 849 696;1;1;4;1;2005.0;5;2;0;-1;25;9;2023;07:30;1;75;75104;2;2;1;3;48.854341;2.344906;4;2;2;0;1;1; -1;1;0;1;30;Blessé léger;0
202300000628;155 679 439;A01;7;0;2;2;16;1;203 849 698;1;1;1;1;1996.0;1;1;0;-1;25;9;2023;07:30;1;75;75104;2;2;1;3;48.854341;2.344906;4;1;4;1;1;1; -1;1;0;1;30;Indemne;0
202300000628;155 679 439;A01;7;0;2;2;16;1;203 849 698;1;1;1;1;1996.0;1;1;0;-1;25;9;2023;07:30;1;75;75104;2;2;1;3;48.854341;2.344906;4;2;2;0;1;1; -1;1;0;1;30;Indemne;0
202300000634;155 679 424;B01;1;0;2;8;1;5;203 849 682;1;1;4;1;1980.0;1;2;4;-1;25;9;2023;17:41;1;94;94043;2;1;1;3;48.809774;2.3592;3;3;2;0;1;3; -1;1;0;1;50;Blessé léger;0
202300000634;155 679 426;A01;7;12;2;7;14;1;203 849 684;1;1;1;2;1976.0;0;1;0;-1;25;9;2023;17:41;1;94;94043;2;1;1;3;48.809774;2.3592;3;3;2;0;1;3; -1;1;0;1;50;Indemne;0
202300000658;155 679 390;A01;7;0;0;8;1;1;203 849 632;1;1;1;2;1975.0;1;8;0;-1;26;10;2023;08:27;1;93;93064;2;1;2;3;48.86935;2.49559;4;1;1;2;1;1; -1;2;0;1;30;Indemne;3
202300000658;155 679 391;B01;1;0;2;8;1;5;203 849 633;1;1;4;2;1976.0;1;2;4;-1;26;10;2023;08:27;1;93;93064;2;1;2;3;48.86935;2.49559;4;1;1;2;1;1; -1;2;0;1;30;Blessé léger;3
202300000660;155 679 384;A01;1;0;1;1;1;5;203 849 625;10;3;4;2;1991.0;1;0;-1;-1;25;9;2023;20:40;3;92;92024;2;1;1;6;48.9096419;2.29946136;3;3;2;1;1;1; -1;2;2;5;50;Blessé léger;0
202300000660;155 679 384;A01;1;0;1;1;1;5;203 849 626;1;1;1;1;1972.0;0;2;0;-1;25;9;2023;20:40;3;92;92024;2;1;1;6;48.9096419;2.29946136;3;3;2;1;1;1; -1;2;2;5;50;Indemne;0
202300000665;155 679 376;B01;1;0;2;1;2;5;203 849 615;1;1;3;1;1989.0;0;2;0;-1;25;9;2023;20:00;5;92;92009;2;1;1;3;48.91120349;2.27060124;4;-1;1;0;1;1; -1;1;0;1;30;Blessé hospitalisé;0
202300000665;155 679 378;A01;50;0;2;8;9;3;203 849 618;1;1;1;1;2005.0;0;8;0;-1;25;9;2023;20:00;5;92;92009;2;1;1;3;48.91120349;2.27060124;4;-1;1;0;1;1; -1;1;0;1;30;Indemne;0
202300000668;155 679 370;B01;1;0;2;4;1;5;203 849 610;1;1;4;2;1974.0;9;2;0;-1;26;10;2023;18:05;5;92;92064;2;9;2;2;48.84291;2.21938;4;2;1;0;2;1; -1;2;0;1;50;Blessé léger;3
202300000668;155 679 373;A01;7;0;2;1;2;1;203 849 612;1;1;1;2;1943.0;9;1;0;-1;26;10;2023;18:05;5;92;92064;2;9;2;2;48.84291;2.21938;4;2;1;0;2;1; -1;2;0;1;50;Indemne;3
202300000671;155 679 365;A01;7;0;9;2;17;1;203 849 604;1;1;1;1;1990.0;5;1;-1;-1;24;8;2023;09:30;1;41;41031;1;9;1;3;47.533881;1.416187;4;2;2;0;2;4;7;1;0;1;80;Indemne;3
202300000671;155 679 366;B01;1;0;2;0;26;5;203 849 605;1;1;3;1;1942.0;5;2;4;9;24;8;2023;09:30;1;41;41031;1;9;1;3;47.533881;1.416187;4;2;2;0;2;4;7;1;0;1;80;Blessé hospitalisé;3
202300000691;155 679 331;B01;1;0;2;1;1;5;203 849 553;1;1;4;1;1975.0;5;8;0;-1;5;5;2023;10:10;1;64;64102;2;6;1;3;43.49156;-1.46398;4;1;2;0;1;1; -1;1;0;1;30;Blessé léger;4
202300000691;155 679 331;B01;1;0;2;1;1;5;203 849 553;1;1;4;1;1975.0;5;8;0;-1;5;5;2023;10:10;1;64;64102;2;6;1;3;43.49156;-1.46398;4;1;2;0;1;1; -1;1;0;1;30;Blessé léger;4
202300000691;155 679 332;A01;7;0;2;3;9;1;203 849 554;1;1;1;1;1968.0;5;1;0;-1;5;5;2023;10:10;1;64;64102;2;6;1;3;43.49156;-1.46398;4;1;2;0;1;1; -1;1;0;1;30;Indemne;4
202300000691;155 679 332;A01;7;0;2;3;9;1;203 849 554;1;1;1;1;1968.0;5;1;0;-1;5;5;2023;10:10;1;64;64102;2;6;1;3;43.49156;-1.46398;4;1;2;0;1;1; -1;1;0;1;30;Indemne;4
202300000692;155 679 329;A01;7;0;2;1;1;1;203 849 551;1;1;1;1;1959.0;5;1;0;-1;5;5;2023;17:35;1;62;62186;2;1;1;1;50.43764;2.72511;4;1;1;0;1;1; -1;1;0;1;50;Indemne;4
202300000692;155 679 330;B01;1;0;2;1;9;5;203 849 552;1;1;3;1;1959.0;5;0;0;-1;5;5;2023;17:35;1;62;62186;2;1;1;1;50.43764;2.72511;4;1;1;0;1;1; -1;1;0;1;50;Blessé hospitalisé;4
202300000701;155 679 310;A01;80;0;2;7;1;3;203 849 527;1;1;4;1;1998.0;0;8;-1;-1;6;5;2023;18:49;1;51;51454;2;2;1;3;49.26761;4.01969;4;1;1;1;1;1; -1;1;0;1;50;Blessé léger;5
202300000701;155 679 310;A01;80;0;2;7;1;3;203 849 527;1;1;4;1;1998.0;0;8;-1;-1;6;5;2023;18:49;1;51;51454;2;2;1;3;49.26761;4.01969;4;1;1;0;1;1; -1;1;0;1;50;Blessé léger;5
202300000701;155 679 311;B01;7;0;2;2;1;1;203 849 528;1;1;1;2;1994.0;5;1;-1;-1;6;5;2023;18:49;1;51;51454;2;2;1;3;49.26761;4.01969;4;1;1;1;1;1; -1;1;0;1;50;Indemne;5
202300000701;155 679 311;B01;7;0;2;2;1;1;203 849 528;1;1;1;2;1994.0;5;1;-1;-1;6;5;2023;18:49;1;51;51454;2;2;1;3;49.26761;4.01969;4;1;1;0;1;1; -1;1;0;1;50;Indemne;5
202300000709;155 679 299;Y01;1;0;0;7;1;5;203 849 510;1;1;4;2;2001.0;0;2;0;-1;6;5;2023;12:30;1;14;14118;2;1;2;1;49.197223;-0.396616;3;3;4;1;1;1; -1;2;0;5;50;Blessé léger;5
202300000709;155 679 300;A01;7;0;2;1;19;1;203 849 511;1;1;1;2;1969.0;0;1;0;-1;6;5;2023;12:30;1;14;14118;2;1;2;1;49.197223;-0.396616;3;3;4;1;1;1; -1;2;0;5;50;Indemne;5
202300000710;155 679 297;A01;7;0;2;2;9;1;203 849 508;1;1;1;2;1955.0;5;1;0;-1;5;5;2023;17:15;1;14;14118;2;6;2;1;49.17459;-0.35354;4;3;2;1;1;1; -1;2;0;1;50;Indemne;4
202300000710;155 679 297;A01;7;0;2;2;9;1;203 849 508;1;1;1;2;1955.0;5;1;0;-1;5;5;2023;17:15;1;14;14118;2;6;2;1;49.17459;-0.35354;4;2;2;2;1;1; -1;2;0;1;50;Indemne;4
202300000710;155 679 298;Y01;80;0;2;2;9;3;203 849 509;1;1;3;2;1979.0;5;2;0;-1;5;5;2023;17:15;1;14;14118;2;6;2;1;49.17459;-0.35354;4;3;2;1;1;1; -1;2;0;1;50;Blessé hospitalisé;4
202300000710;155 679 298;Y01;80;0;2;2;9;3;203 849 509;1;1;3;2;1979.0;5;2;0;-1;5;5;2023;17:15;1;14;14118;2;6;2;1;49.17459;-0.35354;4;2;2;2;1;1; -1;2;0;1;50;Blessé hospitalisé;4
202300000719;155 679 281;A01;1;0;2;8;18;5;203 849 478;1;1;4;2;1965.0;9;8;0;-1;6;5;2023;17:45;1;75;75120;2;3;1;3;48.847925;2.411438;4;1;1;0;1;1; -1;1;0;1;50;Blessé léger;5
202300000719;155 679 281;A01;1;0;2;8;18;5;203 849 478;1;1;4;2;1965.0;9;8;0;-1;6;5;2023;17:45;1;75;75120;2;3;1;3;48.847925;2.411438;4;-1; -1;0;1;1; -1;1;0;1;30;Blessé léger;5
202300000719;155 679 282;B01;7;0;2;2;1;1;203 849 479;1;1;1;2;1985.0;9;1;0;-1;6;5;2023;17:45;1;75;75120;2;3;1;3;48.847925;2.411438;4;1;1;0;1;1; -1;1;0;1;50;Indemne;5
202300000719;155 679 282;B01;7;0;2;2;1;1;203 849 479;1;1;1;2;1985.0;9;1;0;-1;6;5;2023;17:45;1;75;75120;2;3;1;3;48.847925;2.411438;4;-1; -1;0;1;1; -1;1;0;1;30;Indemne;5
202300000722;155 679 275;A01;1;0;0;0;1;5;203 849 470;1;1;4;2;1986.0;5;8;0;-1;6;5;2023;14:35;1;75;75115;2;3;1;7;48.848521;2.28288;4;1; -1;0;1;1; -1;1;0;1;30;Blessé léger;5
202300000722;155 679 275;A01;1;0;0;0;1;5;203 849 470;1;1;4;2;1986.0;5;8;0;-1;6;5;2023;14:35;1;75;75115;2;3;1;7;48.848521;2.28288;4;1; -1;1;1;1; -1;1;0;1;30;Blessé léger;5
202300000723;155 679 273;B01;1;0;2;1;1;5;203 849 468;1;1;4;1;1987.0;9;8;0;-1;6;5;2023;12:05;1;75;75115;2;3;1;3;48.83390236;2.29013792;4;2; -1;0;1;1; -1;1;0;1;30;Blessé léger;5
